,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,KD Mills,2010-11-28,1st,G Gambhir,0,,M Vijay,0,India,New Zealand,0,New Zealand,Nehru Stadium,0,India
1,0.2,0,KD Mills,2010-11-28,1st,G Gambhir,0,,M Vijay,0,India,New Zealand,0,New Zealand,Nehru Stadium,0,India
2,0.3,0,KD Mills,2010-11-28,1st,G Gambhir,0,,M Vijay,0,India,New Zealand,0,New Zealand,Nehru Stadium,0,India
3,0.4,1,KD Mills,2010-11-28,1st,G Gambhir,0,,M Vijay,1,India,New Zealand,1,New Zealand,Nehru Stadium,0,India
4,0.5,0,KD Mills,2010-11-28,1st,M Vijay,1,,G Gambhir,0,India,New Zealand,1,New Zealand,Nehru Stadium,0,India
5,0.6,0,KD Mills,2010-11-28,1st,M Vijay,1,,G Gambhir,0,India,New Zealand,1,New Zealand,Nehru Stadium,0,India
6,1.1,0,DR Tuffey,2010-11-28,1st,G Gambhir,0,,M Vijay,1,India,New Zealand,2,New Zealand,Nehru Stadium,0,India
7,1.2,0,DR Tuffey,2010-11-28,1st,G Gambhir,0,,M Vijay,1,India,New Zealand,2,New Zealand,Nehru Stadium,0,India
8,1.3,0,DR Tuffey,2010-11-28,1st,G Gambhir,0,,M Vijay,1,India,New Zealand,2,New Zealand,Nehru Stadium,0,India
9,1.4,1,DR Tuffey,2010-11-28,1st,G Gambhir,0,,M Vijay,2,India,New Zealand,3,New Zealand,Nehru Stadium,0,India
10,1.5,0,DR Tuffey,2010-11-28,1st,M Vijay,2,,G Gambhir,0,India,New Zealand,4,New Zealand,Nehru Stadium,0,India
11,1.6,0,DR Tuffey,2010-11-28,1st,M Vijay,2,,G Gambhir,0,India,New Zealand,4,New Zealand,Nehru Stadium,0,India
12,1.7,1,DR Tuffey,2010-11-28,1st,M Vijay,2,,G Gambhir,1,India,New Zealand,5,New Zealand,Nehru Stadium,0,India
13,1.8,0,DR Tuffey,2010-11-28,1st,G Gambhir,1,,M Vijay,2,India,New Zealand,5,New Zealand,Nehru Stadium,0,India
14,2.1,1,KD Mills,2010-11-28,1st,M Vijay,2,,G Gambhir,2,India,New Zealand,6,New Zealand,Nehru Stadium,0,India
15,2.2,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,2,India,New Zealand,6,New Zealand,Nehru Stadium,0,India
16,2.3,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,2,India,New Zealand,6,New Zealand,Nehru Stadium,0,India
17,2.4,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,2,India,New Zealand,6,New Zealand,Nehru Stadium,0,India
18,2.5,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,2,India,New Zealand,6,New Zealand,Nehru Stadium,0,India
19,2.6,3,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,5,India,New Zealand,9,New Zealand,Nehru Stadium,0,India
20,3.1,0,DR Tuffey,2010-11-28,1st,G Gambhir,2,,M Vijay,5,India,New Zealand,9,New Zealand,Nehru Stadium,0,India
21,3.2,0,DR Tuffey,2010-11-28,1st,G Gambhir,2,,M Vijay,5,India,New Zealand,9,New Zealand,Nehru Stadium,0,India
22,3.3,4,DR Tuffey,2010-11-28,1st,G Gambhir,2,,M Vijay,9,India,New Zealand,14,New Zealand,Nehru Stadium,0,India
23,3.4,4,DR Tuffey,2010-11-28,1st,G Gambhir,2,,M Vijay,13,India,New Zealand,18,New Zealand,Nehru Stadium,0,India
24,3.5,0,DR Tuffey,2010-11-28,1st,G Gambhir,2,,M Vijay,13,India,New Zealand,18,New Zealand,Nehru Stadium,0,India
25,3.6,1,DR Tuffey,2010-11-28,1st,G Gambhir,2,,M Vijay,14,India,New Zealand,19,New Zealand,Nehru Stadium,0,India
26,3.7,0,DR Tuffey,2010-11-28,1st,M Vijay,14,,G Gambhir,2,India,New Zealand,19,New Zealand,Nehru Stadium,0,India
27,4.1,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,14,India,New Zealand,19,New Zealand,Nehru Stadium,0,India
28,4.2,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,14,India,New Zealand,19,New Zealand,Nehru Stadium,0,India
29,4.3,4,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,18,India,New Zealand,23,New Zealand,Nehru Stadium,0,India
30,4.4,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,18,India,New Zealand,23,New Zealand,Nehru Stadium,0,India
31,4.5,4,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,22,India,New Zealand,27,New Zealand,Nehru Stadium,0,India
32,4.6,0,KD Mills,2010-11-28,1st,G Gambhir,2,,M Vijay,22,India,New Zealand,27,New Zealand,Nehru Stadium,0,India
33,5.1,0,DR Tuffey,2010-11-28,1st,M Vijay,22,,G Gambhir,2,India,New Zealand,27,New Zealand,Nehru Stadium,0,India
34,5.2,4,DR Tuffey,2010-11-28,1st,M Vijay,22,,G Gambhir,6,India,New Zealand,31,New Zealand,Nehru Stadium,0,India
35,5.3,1,DR Tuffey,2010-11-28,1st,M Vijay,22,,G Gambhir,7,India,New Zealand,32,New Zealand,Nehru Stadium,0,India
36,5.4,1,DR Tuffey,2010-11-28,1st,G Gambhir,7,,M Vijay,23,India,New Zealand,33,New Zealand,Nehru Stadium,0,India
37,5.5,0,DR Tuffey,2010-11-28,1st,M Vijay,23,,G Gambhir,7,India,New Zealand,33,New Zealand,Nehru Stadium,0,India
38,5.6,4,DR Tuffey,2010-11-28,1st,M Vijay,23,,G Gambhir,11,India,New Zealand,37,New Zealand,Nehru Stadium,0,India
39,6.1,0,KD Mills,2010-11-28,1st,G Gambhir,11,,M Vijay,23,India,New Zealand,37,New Zealand,Nehru Stadium,0,India
40,6.2,4,KD Mills,2010-11-28,1st,G Gambhir,11,,M Vijay,27,India,New Zealand,41,New Zealand,Nehru Stadium,0,India
41,6.3,0,KD Mills,2010-11-28,1st,G Gambhir,11,,M Vijay,27,India,New Zealand,41,New Zealand,Nehru Stadium,0,India
42,6.4,1,KD Mills,2010-11-28,1st,G Gambhir,11,,M Vijay,28,India,New Zealand,42,New Zealand,Nehru Stadium,0,India
43,6.5,1,KD Mills,2010-11-28,1st,M Vijay,28,,G Gambhir,12,India,New Zealand,43,New Zealand,Nehru Stadium,0,India
44,6.6,1,KD Mills,2010-11-28,1st,G Gambhir,12,,M Vijay,29,India,New Zealand,44,New Zealand,Nehru Stadium,0,India
45,7.1,0,DR Tuffey,2010-11-28,1st,G Gambhir,12,M Vijay,M Vijay,29,India,New Zealand,44,New Zealand,Nehru Stadium,1,India
46,7.2,0,DR Tuffey,2010-11-28,1st,V Kohli,0,,G Gambhir,12,India,New Zealand,44,New Zealand,Nehru Stadium,1,India
47,7.3,0,DR Tuffey,2010-11-28,1st,V Kohli,0,,G Gambhir,12,India,New Zealand,44,New Zealand,Nehru Stadium,1,India
48,7.4,4,DR Tuffey,2010-11-28,1st,V Kohli,0,,G Gambhir,16,India,New Zealand,48,New Zealand,Nehru Stadium,1,India
49,7.5,0,DR Tuffey,2010-11-28,1st,V Kohli,0,,G Gambhir,16,India,New Zealand,48,New Zealand,Nehru Stadium,1,India
50,7.6,1,DR Tuffey,2010-11-28,1st,V Kohli,0,,G Gambhir,17,India,New Zealand,49,New Zealand,Nehru Stadium,1,India
51,8.1,1,KD Mills,2010-11-28,1st,V Kohli,0,,G Gambhir,18,India,New Zealand,50,New Zealand,Nehru Stadium,1,India
52,8.2,0,KD Mills,2010-11-28,1st,G Gambhir,18,,V Kohli,0,India,New Zealand,50,New Zealand,Nehru Stadium,1,India
53,8.3,0,KD Mills,2010-11-28,1st,G Gambhir,18,,V Kohli,0,India,New Zealand,50,New Zealand,Nehru Stadium,1,India
54,8.4,0,KD Mills,2010-11-28,1st,G Gambhir,18,,V Kohli,0,India,New Zealand,50,New Zealand,Nehru Stadium,1,India
55,8.5,0,KD Mills,2010-11-28,1st,G Gambhir,18,,V Kohli,0,India,New Zealand,50,New Zealand,Nehru Stadium,1,India
56,8.6,0,KD Mills,2010-11-28,1st,G Gambhir,18,,V Kohli,0,India,New Zealand,50,New Zealand,Nehru Stadium,1,India
57,9.1,4,DR Tuffey,2010-11-28,1st,V Kohli,0,,G Gambhir,22,India,New Zealand,54,New Zealand,Nehru Stadium,1,India
58,9.2,1,DR Tuffey,2010-11-28,1st,V Kohli,0,,G Gambhir,23,India,New Zealand,55,New Zealand,Nehru Stadium,1,India
59,9.3,0,DR Tuffey,2010-11-28,1st,G Gambhir,23,,V Kohli,0,India,New Zealand,55,New Zealand,Nehru Stadium,1,India
60,9.4,0,DR Tuffey,2010-11-28,1st,G Gambhir,23,,V Kohli,0,India,New Zealand,55,New Zealand,Nehru Stadium,1,India
61,9.5,3,DR Tuffey,2010-11-28,1st,G Gambhir,23,,V Kohli,3,India,New Zealand,58,New Zealand,Nehru Stadium,1,India
